1	1.63061e6
2	2.47373e5
3	7.08349e2
4	4.19346e2
5	1.78573e3
6	7.02966e3
7	1.85472e3
8	7.01996e3
9	9.98907e1
10	1.01020e3
11	1.84895e2
12	1.38137e3
13 	1.94023e2
14	1.01300e3
15	2.57397e1
16	1.50596e2
17	2.47481e1
18	5.93810e1
19	4.06090e1
20	1.22980e2
21	2.57753e1
22	1.01747e2
23	4.50136e1
24	9.86866e1
25	6.20073e1
26	6.39136e2
27	3.65944e0
28	2.68287e1
